"gene_id","SAMEA4497164_output_filtered.bam","SAMEA4497165_output_filtered.bam","SAMEA4497166_output_filtered.bam","SAMEA4497167_output_filtered.bam"
"PVP01_0900900",59,70,12,122
"PVP01_0819800",65899,77481,58252,68926
"PVP01_0600100",47,1,13,12
"PVP01_0623000",701,547,565,699
"PVP01_1458800",2056,1995,1955,2068
"PVP01_1444500",862,468,694,842
"PVP01_0622800",2167,1988,2625,3137
"PVP01_0310200",1019,1228,1329,1187
"PVP01_1116900",683,530,513,635
"PVP01_0818600",821,699,770,786
"PVP01_0220900",0,0,0,0
"PVP01_0903400",818,851,1751,843
"PVP01_1439200",6,7,3,6
"PVP01_0221700",0,0,0,0
"PVP01_1141800",1466,1417,1249,1773
"PVP01_0504900",2364,2152,2531,2746
"PVP01_1216500",936,793,692,767
"PVP01_0005190",0,0,0,0
"PVP01_0000840",0,0,0,0
"PVP01_1414100",1352,2005,1756,2473
"PVP01_0308900",654,531,462,579
"PVP01_0903300",38,39,106,100
"PVP01_1425900",5795,2564,3975,3969
"PVP01_0600500",6,11,10,12
"PVP01_0706000",352,327,426,520
"PVP01_1260300",1577,1169,1036,1021
"PVP01_0706800",3086,3199,2907,3268
"PVP01_1459200",39,41,77,52
"PVP01_1149500",0,0,0,0
"PVP01_0008750",0,0,0,0
"PVP01_0708100",553,653,793,868
"PVP01_0715400",4383,3140,4062,4158
"PVP01_0213900",167,72,111,159
"PVP01_1026300",5,9,14,8
"PVP01_1335300",706,510,637,684
"PVP01_0007590",0,0,0,0
"PVP01_1203800",555,492,841,781
"PVP01_0610900",9,4,15,10
"PVP01_1428500",9158,11779,11965,9976
"PVP01_0111950",842,1010,643,1014
"PVP01_0423700",0,0,0,0
"PVP01_0008350",0,0,0,0
"PVP01_1413400",1315,1336,2143,1327
"PVP01_1229900",167,188,247,232
"PVP01_0517300",37,36,25,35
"PVP01_0919200",4766,4333,2625,4318
"PVP01_0003960",0,0,0,0
"PVP01_0113400",124,127,137,243
"PVP01_1470100",3,1,26,0
"PVP01_0004520",0,0,0,0
"PVP01_0008110",0,0,0,0
"PVP01_0313600",7604,7646,6305,9320
"PVP01_1461400",4,0,2,0
"PVP01_1211300",45,64,40,77
"PVP01_1346400",1505,750,1079,650
"PVP01_1147600",7,0,0,4
"PVP01_1455100",102,177,98,179
"PVP01_1010600",285,342,152,344
"PVP01_0805300",769,681,744,580
"PVP01_0920000",5559,5667,4527,6870
"PVP01_1453100",908,903,819,681
"PVP01_0208800",1540,1321,1360,1876
"PVP01_1443300",2789,2044,1788,2453
"PVP01_1222500",4705,3992,2603,3399
"PVP01_0813300",370,488,459,513
"PVP01_0814900",869,371,992,588
"PVP01_0001290",0,0,0,0
"PVP01_1437100",1045,1174,1210,1036
"PVP01_0516800",816,1464,891,1820
"PVP01_0006830",0,0,0,0
"PVP01_1029600",133,97,181,230
"PVP01_1263600",1999,1701,2384,2694
"PVP01_0835000",154,213,325,389
"PVP01_0117400",11323,10035,12582,8091
"PVP01_0400600",126,300,215,165
"PVP01_0802000",3,9,9,2
"PVP01_1006300",237,121,210,182
"PVP01_1129200",5,4,1,1
"PVP01_1402500",18,17,29,19
"PVP01_0009260",0,0,0,0
"PVP01_0530900",17,18,25,11
"PVP01_1116800",2896,2362,2165,2450
"PVP01_0835200",4,6,1,6
"PVP01_0811600",563,418,643,712
"PVP01_0000980",0,0,0,0
"PVP01_0600300",230,192,155,113
"PVP01_0221000",0,0,0,0
"PVP01_1116100",65,50,133,98
"PVP01_1030400",1480,623,1111,981
"PVP01_0931300",5204,2607,3329,3871
"PVP01_1214500",77,127,276,57
"PVP01_1031500",28,29,28,35
"PVP01_0005050",0,0,0,0
"PVP01_1226900",2596,1938,3139,2203
"PVP01_0008930",0,0,0,0
"PVP01_0709500",1927,1415,1325,1476
"PVP01_1113500",749,578,847,670
"PVP01_1461600",1990,1487,2074,1659
"PVP01_0006340",0,0,0,0
"PVP01_0611400",1991,1775,1650,2479
"PVP01_1461200",1884,1450,2021,1419
"PVP01_1452200",3072,3048,2954,5154
"PVP01_1435100",0,0,0,0
"PVP01_0609700",3227,1195,1185,2348
"PVP01_0839200",3,3,3,17
"PVP01_1463700",354,240,348,401
"PVP01_0007830",0,0,0,0
"PVP01_1144000",309,990,186,922
"PVP01_0930000",2643,2370,2250,2387
"PVP01_1326400",1105,512,1049,931
"PVP01_0930100",5999,8195,6851,8794
"PVP01_0826300",40,5,51,20
"PVP01_0003830",0,0,0,0
"PVP01_1258900",1001,557,1007,991
"PVP01_0000490",0,0,0,0
"PVP01_0215000",1575,1339,1227,1612
"PVP01_API04900",0,0,0,0
"PVP01_0802700",204,164,207,167
"PVP01_0506200",842,917,724,1115
"PVP01_1336400",550,577,622,885
"PVP01_1308400",7731,5718,5268,8188
"PVP01_API04700",0,0,0,0
"PVP01_1324500",3,0,1,1
"PVP01_0200700",2,1,0,2
"PVP01_API01300",0,0,0,0
"PVP01_1222000",558,337,534,667
"PVP01_1136400",1458,1396,1737,1556
"PVP01_1313900",1731,1119,2139,1646
"PVP01_0514200",1774,1333,1423,1707
"PVP01_0117900",287,132,343,139
"PVP01_0008220",0,0,0,0
"PVP01_0525200",42,37,66,7
"PVP01_1429500",199,171,141,125
"PVP01_0421600",26,15,19,30
"PVP01_1311700",15,26,34,26
"PVP01_0001200",0,0,0,0
"PVP01_1424800",953,654,530,626
"PVP01_0212900",391,313,257,534
"PVP01_0310600",3598,2231,3835,2428
"PVP01_0611700",18,47,22,30
"PVP01_1401800",23,28,32,39
"PVP01_0910800",363,226,240,309
"PVP01_1035100",0,0,0,0
"PVP01_0213000",201,138,203,236
"PVP01_1334600",1313,1427,821,1043
"PVP01_1244400",3469,2657,4085,4465
"PVP01_0119100",0,0,0,0
"PVP01_1218700",1077,1175,2287,1425
"PVP01_0526700",414,303,461,549
"PVP01_0413300",45,41,52,31
"PVP01_0010930",0,0,0,0
"PVP01_0519500",17269,14489,12297,15057
"PVP01_1006500",118,217,144,242
"PVP01_0943000",971,703,914,758
"PVP01_0415600",4925,2276,7755,1876
"PVP01_1032600",111,2,26,36
"PVP01_1300600",39,3,44,44
"PVP01_1444000",3091,3472,2545,2917
"PVP01_0805400",790,551,809,701
"PVP01_0812600",1048,1105,1156,1102
"PVP01_1125800",37,50,92,38
"PVP01_0947900",0,0,0,0
"PVP01_0612500",20,12,49,31
"PVP01_0000390",0,0,0,0
"PVP01_1270100",1679,1169,1917,1683
"PVP01_1213800",28,16,28,39
"PVP01_1453200",81,81,93,52
"PVP01_0008870",0,0,0,0
"PVP01_0716800",5897,8046,5923,8612
"PVP01_1139700",1390,1512,2773,2563
"PVP01_1339200",7216,5507,9878,5922
"PVP01_1423600",1471,2451,2785,2700
"PVP01_1419400",257,161,171,153
"PVP01_0725100",4712,4016,5581,5599
"PVP01_0003200",0,0,0,0
"PVP01_0008040",0,0,0,0
"PVP01_0709400",569,446,352,436
"PVP01_0709300",299,280,363,325
"PVP01_1318500",180,303,185,379
"PVP01_0009140",0,0,0,0
"PVP01_1022100",1415,1819,1657,2165
"PVP01_1229700",208,222,491,406
"PVP01_0423500",0,0,0,0
"PVP01_0111900",2820,2112,2136,2770
"PVP01_0725300",276,196,284,376
"PVP01_1140000",344,284,199,332
"PVP01_1003100",20,16,27,23
"PVP01_0009380",0,0,0,0
"PVP01_1305000",3287,5024,7190,5175
"PVP01_1142800",2390,2581,2314,3997
"PVP01_1345800",2374,2481,1639,2012
"PVP01_0101700",2,2,2,8
"PVP01_0827400",126,120,180,43
"PVP01_0604100",1057,1535,880,1252
"PVP01_1234700",231,141,175,201
"PVP01_0218600",0,0,0,0
"PVP01_0521500",618,496,846,378
"PVP01_1144200",390,158,179,360
"PVP01_0940900",5,3,3,11
"PVP01_0009340",0,0,0,0
"PVP01_0621100",805,396,1605,359
"PVP01_1220900",286,334,265,258
"PVP01_0010000",0,0,0,0
"PVP01_0809100",428,459,734,718
"PVP01_0010070",0,0,0,0
"PVP01_0727900",800,527,662,726
"PVP01_0702100",761,479,598,821
"PVP01_0416800",416,353,661,576
"PVP01_1109000",2159,2029,3365,4239
"PVP01_1259400",199,209,67,137
"PVP01_0214400",2716,2690,3021,2843
"PVP01_0925400",727,562,428,758
"PVP01_0526600",238,141,159,238
"PVP01_0534100",0,0,0,0
"PVP01_1145400",37,67,102,120
"PVP01_0531400",19,17,9,17
"PVP01_1432700",2087,1339,1151,1413
"PVP01_1455400",260,89,179,141
"PVP01_1430200",8,9,24,10
"PVP01_1300300",121,42,71,64
"PVP01_0927700",1998,1261,1015,1213
"PVP01_0310100",794,841,1041,1058
"PVP01_1127000",786,963,1165,1156
"PVP01_0601300",33,17,112,6
"PVP01_1335200",293,320,907,570
"PVP01_0922300",157,192,181,210
"PVP01_0006150",0,0,0,0
"PVP01_0614000",726,607,955,1076
"PVP01_1233500",1771,1565,1481,1735
"PVP01_1025300",2795,2345,1965,3090
"PVP01_0408200",95,106,255,187
"PVP01_0506700",2245,1609,2647,2633
"PVP01_1217200",5496,4100,4186,5034
"PVP01_1436700",149,11,17,129
"PVP01_1431400",175,91,261,179
"PVP01_1118200",164,72,95,123
"PVP01_1248600",1128,861,1046,970
"PVP01_1463400",3532,2286,6286,2090
"PVP01_0411800",4398,3712,3355,3566
"PVP01_0112900",766,427,600,407
"PVP01_1200600",96,107,178,79
"PVP01_0731000",2054,1984,1993,2208
"PVP01_0822800",2252,1654,1579,1992
"PVP01_1430900",277,305,424,505
"PVP01_0936800",3617,6851,6880,7035
"PVP01_1213500",0,0,0,0
"PVP01_API04100",0,0,0,0
"PVP01_0505900",7,4,2,6
"PVP01_0006900",0,0,0,0
"PVP01_0002250",0,0,0,0
"PVP01_1463800",1022,652,794,980
"PVP01_API01600",0,0,0,0
"PVP01_0830300",3770,3133,2231,3126
"PVP01_0109300",5061,5376,4480,5076
"PVP01_0607100",1837,1890,2669,3047
"PVP01_0002890",0,0,0,0
"PVP01_1147300",15,3,6,8
"PVP01_0009100",0,0,0,0
"PVP01_1011500",40466,35882,37596,43145
"PVP01_0735500",42,81,25,8
"PVP01_0207500",35,50,43,38
"PVP01_0411000",2851,1669,4133,1341
"PVP01_0623900",35,58,102,102
"PVP01_0211900",868,688,351,784
"PVP01_0216900",363,135,123,107
"PVP01_1331600",743,818,1148,994
"PVP01_0002950",0,0,0,0
"PVP01_0814300",1267,1155,1516,1813
"PVP01_0907500",740,981,735,653
"PVP01_API00100",0,0,0,0
"PVP01_0817400",164,164,312,203
"PVP01_0005210",0,0,0,0
"PVP01_1101000",593,747,493,418
"PVP01_0402600",54,37,60,43
"PVP01_0809500",95,250,356,136
"PVP01_1241200",383,398,537,398
"PVP01_0923200",8085,5574,5186,5159
"PVP01_0930300",640,900,770,923
"PVP01_0704800",960,757,836,1090
"PVP01_1146500",2849,1890,3331,2000
"PVP01_1434500",363,520,621,675
"PVP01_0908200",103,71,135,123
"PVP01_0922400",1354,1250,1534,1045
"PVP01_0838800",1709,1483,2096,2014
"PVP01_0002130",0,0,0,0
"PVP01_1210300",345,336,338,492
"PVP01_0006390",0,0,0,0
"PVP01_0622900",6,5,4,8
"PVP01_0511200",3942,3872,4186,3561
"PVP01_1316700",4,42,88,183
"PVP01_1237300",22,16,8,3
"PVP01_0507800",583,434,421,460
"PVP01_0937200",1529,1581,2333,2587
"PVP01_1456900",674,314,902,361
"PVP01_0300300",574,302,383,497
"PVP01_1440500",178,94,349,180
"PVP01_1214600",94,179,244,105
"PVP01_1462800",222,90,229,198
"PVP01_API03800",0,0,0,0
"PVP01_0006500",0,0,0,0
"PVP01_1439500",29,42,68,79
"PVP01_1424100",222,105,264,196
"PVP01_0002630",0,0,0,0
"PVP01_0831500",17070,14349,8448,14118
"PVP01_1141700",709,604,1282,1054
"PVP01_0510300",5175,3745,3967,5332
"PVP01_1210600",370,512,359,407
"PVP01_1441300",3858,4250,3715,5586
"PVP01_1442800",92,106,121,118
"PVP01_0507000",198,163,514,305
"PVP01_1114100",167,144,273,120
"PVP01_1446200",820,753,551,801
"PVP01_0617500",378,349,492,309
"PVP01_1221000",241,195,197,277
"PVP01_0724100",0,1,0,0
"PVP01_0948100",0,0,0,0
"PVP01_1234000",0,0,1,1
"PVP01_1467900",1022,1045,1564,1376
"PVP01_0903200",343,273,350,316
"PVP01_1459400",73,141,74,47
"PVP01_1451900",137,186,122,264
"PVP01_1429400",1381,809,1509,1422
"PVP01_0615600",297,337,467,708
"PVP01_1331900",762,747,766,837
"PVP01_0504500",1907,1243,1817,1557
"PVP01_1342000",41,6,28,28
"PVP01_1233000",377,179,320,248
"PVP01_1308700",19,11,17,13
"PVP01_1104500",389,243,202,317
"PVP01_API04200",0,0,0,0
"PVP01_0421200",182,237,192,210
"PVP01_1347200",0,0,0,0
"PVP01_0201400",1115,1206,2355,1094
"PVP01_0735800",0,0,0,0
"PVP01_0616700",5620,5483,8330,5212
"PVP01_0918500",129,63,108,251
"PVP01_1256700",436,393,528,428
"PVP01_1472800",0,0,0,0
"PVP01_0715800",846,566,870,798
"PVP01_1025900",45,81,60,101
"PVP01_0911100",603,342,703,476
"PVP01_1232600",1646,1282,2435,1253
"PVP01_0201800",482,442,926,954
"PVP01_1327000",2907,2909,3734,2940
"PVP01_1109900",7789,8207,8031,7759
"PVP01_0820700",60,166,136,267
"PVP01_0419500",107,159,152,105
"PVP01_0107400",4746,5136,4824,4898
"PVP01_0417800",2168,1613,1695,1914
"PVP01_1212100",5,12,9,2
"PVP01_0916200",14339,14828,20471,16952
"PVP01_0311500",713,342,463,451
"PVP01_1222900",1324,1334,1675,1538
"PVP01_0502700",22,30,208,28
"PVP01_0828000",1133,866,1128,1118
"PVP01_0503700",2534,1600,4724,1018
"PVP01_0418900",298,315,509,301
"PVP01_0822400",2127,2162,3662,2585
"PVP01_0004900",0,0,0,0
"PVP01_0808200",1080,635,1495,1347
"PVP01_0420500",35,12,54,5
"PVP01_0122000",0,0,0,0
"PVP01_0733100",596,438,460,466
"PVP01_0719800",68,17,29,40
"PVP01_0923000",1171,1091,1242,1517
"PVP01_0605100",59,53,42,23
"PVP01_0008800",0,0,0,0
"PVP01_0727300",25500,10301,33786,19879
"PVP01_1321800",1975,1252,1349,1708
"PVP01_0934800",394,364,808,514
"PVP01_0918900",2188,2869,3112,3610
"PVP01_0003950",0,0,0,0
"PVP01_0735400",116,36,0,23
"PVP01_1330900",94,78,0,3
"PVP01_1446400",97,106,59,179
"PVP01_0001330",0,0,0,0
"PVP01_1425700",9,13,17,12
"PVP01_1028500",8754,10160,12977,14908
"PVP01_0202800",40,83,42,59
"PVP01_1433700",841,813,941,998
"PVP01_1416000",393,1022,738,354
"PVP01_1266300",1222,192,682,1349
"PVP01_0318600",114,86,213,155
"PVP01_0319300",108,80,194,69
"PVP01_1221600",1771,1266,1204,1393
"PVP01_0003880",0,0,0,0
"PVP01_0721000",327,312,336,423
"PVP01_0002830",0,0,0,0
"PVP01_0009430",0,0,0,0
"PVP01_0800300",741,296,533,308
"PVP01_0713800",231,255,270,646
"PVP01_0003290",0,0,0,0
"PVP01_0000950",0,0,0,0
"PVP01_1472700",0,0,0,0
"PVP01_1316800",576,483,713,769
"PVP01_1457400",696,322,210,362
"PVP01_0112700",539,324,1783,301
"PVP01_1024000",1933,2084,1562,2224
"PVP01_0115600",356,661,1032,1162
"PVP01_0700200",101,88,71,85
"PVP01_0010090",0,0,0,0
"PVP01_1460100",91,49,347,51
"PVP01_1460200",1606,1112,1445,1991
"PVP01_1218400",14985,16923,21702,12513
"PVP01_1408700",1949,1694,3043,1929
"PVP01_1122700",472,440,419,451
"PVP01_1463000",25405,21023,30779,23834
"PVP01_0838100",288,234,384,302
"PVP01_0833000",40,80,12,13
"PVP01_1113000",882,1066,918,1213
"PVP01_0801600",934,1544,1264,674
"PVP01_1027100",1897,2305,2080,1705
"PVP01_1227900",1264,953,1314,1365
"PVP01_1244800",224,237,287,307
"PVP01_0002120",0,0,0,0
"PVP01_0721100",52,89,95,120
"PVP01_1427600",3829,3930,2865,3863
"PVP01_1445000",966,1066,800,1218
"PVP01_1420200",2056,1039,2132,1879
"PVP01_1266100",177,55,208,285
"PVP01_0007020",0,0,0,0
"PVP01_1342900",110,190,175,211
"PVP01_1456100",43,17,67,25
"PVP01_0003750",0,0,0,0
"PVP01_1125200",156,111,229,212
"PVP01_0416100",731,712,978,873
"PVP01_1244200",807,706,448,672
"PVP01_1303300",374,351,374,394
"PVP01_1420800",1244,901,1049,1381
"PVP01_1004700",730,540,477,693
"PVP01_1106100",2,3,0,1
"PVP01_1419200",3110,2038,5239,2062
"PVP01_1258100",55,48,105,55
"PVP01_1107100",636,558,477,563
"PVP01_0004160",0,0,0,0
"PVP01_1134300",2053,3242,2845,3553
"PVP01_0508400",1055,1090,1393,1216
"PVP01_1109600",3258,3362,3645,5018
"PVP01_0925000",161,204,224,310
"PVP01_0611800",3454,2154,3033,3276
"PVP01_1136800",0,1,3,0
"PVP01_0113600",136,150,76,167
"PVP01_1024300",1077,645,1222,1193
"PVP01_1223900",148,122,297,183
"PVP01_1312300",149,243,264,397
"PVP01_0506800",3141,3150,3873,3719
"PVP01_0720800",966,999,1113,1050
"PVP01_1220800",1688,1328,1525,1975
"PVP01_MIT02100",0,3,8,10
"PVP01_1126300",553,368,396,326
"PVP01_0320300",1291,932,1035,940
"PVP01_0606100",1406,1205,921,1210
"PVP01_1307400",397,169,185,321
"PVP01_0724000",287,213,330,219
"PVP01_1121100",99,22,16,13
"PVP01_0001270",0,0,0,0
"PVP01_1006800",883,1042,788,1145
"PVP01_1415000",1631,1197,1302,1417
"PVP01_0820100",607,756,789,852
"PVP01_0006210",0,0,0,0
"PVP01_1110100",150,195,192,153
"PVP01_0507700",51,85,42,128
"PVP01_1250200",282,350,467,403
"PVP01_1115200",694,463,803,466
"PVP01_1247600",136,51,124,209
"PVP01_1430100",39,35,143,83
"PVP01_0421100",4,4,7,25
"PVP01_0527200",69,64,14,16
"PVP01_1238800",1910,1830,1328,2073
"PVP01_0008330",0,0,0,0
"PVP01_1272000",0,0,0,0
"PVP01_0839700",0,0,0,0
"PVP01_0006750",0,0,0,0
"PVP01_0102300",548,689,831,1107
"PVP01_1460300",284,159,238,316
"PVP01_1268800",2,1,2,2
"PVP01_1116500",144,69,184,190
"PVP01_1006700",82,59,47,56
"PVP01_0911000",1280,1384,842,885
"PVP01_1345100",2,4,5,3
"PVP01_1460600",7328,7568,5995,8224
"PVP01_0005300",0,0,0,0
"PVP01_0006290",0,0,0,0
"PVP01_1019400",157,145,151,168
"PVP01_0717400",160,101,188,307
"PVP01_1006400",17,17,26,13
"PVP01_0009620",0,0,0,0
"PVP01_0003810",0,0,0,0
"PVP01_0516400",761,646,577,982
"PVP01_1305500",2460,2369,2705,2917
"PVP01_1206900",2157,1629,3066,2948
"PVP01_0730900",436,418,539,650
"PVP01_0005825",0,0,0,0
"PVP01_1100300",11,10,3,12
"PVP01_1144900",931,696,870,866
"PVP01_0104800",1287,1378,1436,1487
"PVP01_0915900",726,281,660,615
"PVP01_0701000",249,213,233,688
"PVP01_1146400",2019,1435,2503,2062
"PVP01_0927100",1184,1380,1369,2153
"PVP01_1269700",20,4,36,12
"PVP01_1321300",155,128,124,229
"PVP01_1230800",490,420,575,656
"PVP01_0532800",0,0,0,0
"PVP01_0009840",0,0,0,0
"PVP01_0212500",18,13,26,26
"PVP01_0808400",865,1043,1146,1607
"PVP01_1346300",0,0,0,0
"PVP01_0612600",13,8,42,11
"PVP01_0004060",0,0,0,0
"PVP01_1010900",995,675,700,871
"PVP01_0500100",2,2,0,4
"PVP01_0526000",220,123,323,303
"PVP01_0946100",0,0,0,0
"PVP01_0527000",2332,1902,2057,3221
"PVP01_0417300",2459,3211,3855,2275
"PVP01_1400700",4,7,35,2
"PVP01_0907000",513,295,610,485
"PVP01_1117400",206,403,302,340
"PVP01_1404500",172,15,202,289
"PVP01_1119100",83,104,123,61
"PVP01_1458300",331,308,772,778
"PVP01_API01900",0,0,0,0
"PVP01_0705400",199,220,300,207
"PVP01_1212600",1307,920,2052,1087
"PVP01_1325600",3927,2987,2920,4075
"PVP01_1005600",535,239,801,259
"PVP01_0513400",123,118,214,113
"PVP01_1259300",2274,1754,1394,1875
"PVP01_0009020",0,0,0,0
"PVP01_0004580",0,0,0,0
"PVP01_0010750",0,0,0,0
"PVP01_0823100",219,251,196,231
"PVP01_0949700",0,0,0,0
"PVP01_0010290",0,0,0,0
"PVP01_0505500",2423,2971,2566,3422
"PVP01_0733200",3981,5101,4291,6264
"PVP01_0613800",5130,5234,4412,7905
"PVP01_0000750",0,0,0,0
"PVP01_0301600",218,189,172,199
"PVP01_1034800",0,0,0,0
"PVP01_0005880",0,0,0,0
"PVP01_1324100",2793,772,884,1836
"PVP01_0607700",5,1,16,7
"PVP01_1345300",12,17,26,36
"PVP01_0821000",1500,1119,1759,1931
"PVP01_1338000",9786,11003,11911,9524
"PVP01_0009630",0,0,0,0
"PVP01_0416700",1715,1793,1812,2410
"PVP01_0000300",0,0,0,0
"PVP01_0108100",400,250,269,261
"PVP01_0908100",15128,12061,10805,13541
"PVP01_0721600",849,1052,988,1625
"PVP01_0810300",2695,4464,5652,3959
"PVP01_0517000",2468,1444,1865,2198
"PVP01_0738200",0,0,0,0
"PVP01_1302900",299,309,669,630
"PVP01_1253900",1562,1339,1320,1452
"PVP01_1261800",1457,1452,2047,1324
"PVP01_0007110",0,0,0,0
"PVP01_0944800",0,0,0,0
"PVP01_0511000",5246,4726,3568,6201
"PVP01_1145500",1002,892,1323,1092
"PVP01_0803400",386,185,218,327
"PVP01_1265500",1843,2177,3310,2131
"PVP01_1000900",282,249,328,832
"PVP01_0216700",263,302,567,365
"PVP01_0940000",177,202,207,169
"PVP01_1015800",3556,3382,5790,4715
"PVP01_0711800",865,763,1036,824
"PVP01_0840500",0,0,0,0
"PVP01_0529300",5171,5148,4362,6387
"PVP01_1418100",6343,3614,4067,4549
"PVP01_1406300",1334,1316,1603,1556
"PVP01_0010790",0,0,0,0
"PVP01_API01800",0,0,0,0
"PVP01_0420900",22,24,30,61
"PVP01_1332700",5912,4880,7500,5075
"PVP01_0839500",0,0,0,0
"PVP01_0007620",0,0,0,0
"PVP01_1337500",91,97,118,94
"PVP01_0216000",980,532,1617,516
"PVP01_0902300",550,299,449,598
"PVP01_0005140",0,0,0,0
"PVP01_0315000",6882,10282,7444,7834
"PVP01_1000500",1866,1721,1536,1763
"PVP01_1241100",1070,1247,1158,889
"PVP01_0925600",49,40,39,55
"PVP01_1012300",19,18,29,45
"PVP01_1338600",13105,9125,8899,10390
"PVP01_1005000",5432,3669,10835,2675
"PVP01_0617000",11438,7994,14319,16388
"PVP01_0003580",0,0,0,0
"PVP01_0303800",274,190,352,216
"PVP01_1244600",119,111,105,114
"PVP01_1472600",0,0,0,0
"PVP01_1427400",94,54,91,70
"PVP01_0913300",237,295,372,302
"PVP01_1261300",1409,1225,1852,1470
"PVP01_0008400",0,0,0,0
"PVP01_1456200",222,238,407,329
"PVP01_1223100",2117,2098,2354,2285
"PVP01_0212800",984,971,645,1251
"PVP01_0420000",153,129,373,89
"PVP01_1472400",4,0,13,19
"PVP01_0707900",1319,986,1437,1257
"PVP01_0301300",7,2,4,2
"PVP01_0810500",265,205,271,336
"PVP01_1132900",95,113,105,285
"PVP01_1000700",958,651,483,612
"PVP01_0119300",0,0,0,0
"PVP01_1416900",9477,8997,7123,7805
"PVP01_1412000",4,11,7,5
"PVP01_API05500",0,0,0,0
"PVP01_0603700",5,8,6,7
"PVP01_0003620",0,0,0,0
"PVP01_0006220",0,0,0,0
"PVP01_1012100",821,575,976,841
"PVP01_0217600",0,0,0,0
"PVP01_1450100",2077,1217,1453,1902
"PVP01_1334800",199,124,411,222
"PVP01_0736000",0,0,0,0
"PVP01_0000190",0,0,0,0
"PVP01_0314800",2405,1389,1593,1637
"PVP01_1031300",118,140,154,83
"PVP01_0814000",609,292,398,297
"PVP01_0717200",238,79,180,101
"PVP01_1322400",24,36,103,64
"PVP01_0805100",59,78,99,76
"PVP01_1323300",65,60,61,31
"PVP01_0010400",0,0,0,0
"PVP01_0001820",0,0,0,0
"PVP01_0939400",9117,7854,8561,9742
"PVP01_0008180",0,0,0,0
"PVP01_1341100",3535,3062,4333,4049
"PVP01_0523900",67,53,70,76
"PVP01_0210200",7,3,2,0
"PVP01_1305800",1993,1493,1510,1819
"PVP01_0303300",964,650,581,679
"PVP01_1261500",75,25,108,66
"PVP01_1424200",252,159,217,285
"PVP01_1224200",283,134,348,149
"PVP01_1424000",0,1,3,0
"PVP01_1130400",10882,11909,12820,13159
"PVP01_1029900",1025,1000,692,863
"PVP01_1333200",495,319,470,403
"PVP01_1200200",17,8,7,15
"PVP01_1143500",65,40,45,79
"PVP01_0308500",706,1157,581,476
"PVP01_1135100",1800,1770,1988,1894
"PVP01_1222600",878,611,933,908
"PVP01_0710200",1001,696,737,998
"PVP01_0009600",0,0,0,0
"PVP01_0531100",9,32,93,12
"PVP01_0316600",379,225,308,384
"PVP01_0305900",239,286,223,319
"PVP01_0938800",10,16,13,11
"PVP01_1408300",2112,1579,1608,1611
"PVP01_1311200",261,197,338,340
"PVP01_0911400",88,95,78,138
"PVP01_0106600",18,22,10,19
"PVP01_1228400",513,526,565,625
"PVP01_0002980",0,0,0,0
"PVP01_0004650",0,0,0,0
"PVP01_0313400",939,921,1597,1772
"PVP01_1139000",643,472,758,597
"PVP01_1110300",886,860,799,1435
"PVP01_0007170",0,0,0,0
"PVP01_0004340",0,0,0,0
"PVP01_1025100",8221,7521,8694,10845
"PVP01_0607500",56,30,13,44
"PVP01_0722800",1039,1276,1845,1053
"PVP01_1139300",492,490,412,598
"PVP01_0006060",0,0,0,0
"PVP01_1444600",405,584,360,503
"PVP01_0912400",2223,2067,1941,2360
"PVP01_0217300",31,35,28,23
"PVP01_1142900",2500,2389,2834,2824
"PVP01_1307300",2295,2119,2675,2600
"PVP01_0834400",10612,7881,6178,8102
"PVP01_0948700",0,0,0,0
"PVP01_1215800",1700,1116,1391,1625
"PVP01_1110700",25,35,18,26
"PVP01_1444900",1776,2189,1316,2281
"PVP01_1117000",406,466,366,439
"PVP01_1211900",14365,10578,10173,12852
"PVP01_1267000",7825,6177,7739,8481
"PVP01_1427200",2331,2429,2757,2426
"PVP01_1248700",382,287,437,332
"PVP01_0524900",1,0,4,0
"PVP01_0006270",0,0,0,0
"PVP01_0716500",695,520,491,537
"PVP01_0008740",0,0,0,0
"PVP01_0216500",20,17,31,19
"PVP01_0938400",559,422,769,878
"PVP01_1205000",27,32,61,46
"PVP01_0000610",0,0,0,0
"PVP01_1238100",62,78,174,69
"PVP01_1464500",1088,1260,1666,2020
"PVP01_0928200",2403,1450,4316,1518
"PVP01_1271000",174,125,223,162
"PVP01_0113500",782,1012,776,1238
"PVP01_1228200",783,746,784,1059
"PVP01_0704500",3745,3646,6563,3608
"PVP01_1455200",1001,994,1285,1139
"PVP01_0400700",37,62,46,51
"PVP01_1258300",0,0,0,0
"PVP01_1408200",432,429,641,577
"PVP01_0421300",695,854,2525,1723
"PVP01_0001280",0,0,0,0
"PVP01_0000690",0,0,0,0
"PVP01_1001400",251,290,358,357
"PVP01_0009610",0,0,0,0
"PVP01_0813800",574,540,844,649
"PVP01_1145700",238,171,312,211
"PVP01_1253800",6498,5586,4823,5803
"PVP01_0827000",325,270,501,361
"PVP01_0607800",389,264,715,323
"PVP01_0204400",1453,1416,1628,2610
"PVP01_0002970",0,0,0,0
"PVP01_0001090",0,0,0,0
"PVP01_0500300",75,80,258,152
"PVP01_0001450",0,0,0,0
"PVP01_0215500",7,9,12,15
"PVP01_1103400",46,48,92,71
"PVP01_1405600",1018,655,819,788
"PVP01_1418000",165,123,194,188
